"Sun Dec 17 12:01:25 +0000 2023","1736355920014098496","Jumlah kes COVID-19 pada minggu lepas (10-16 Dis) meningkat kepada  20 696 kes berbanding 12 757 pada minggu sebelumnya.","145","10","1466","1115","in","1060440104672550912","1736355920014098496","redzuanNewsMPB","https://twitter.com/redzuanNewsMPB/status/1736355920014098496","","Selangor, Malaysia","62049"
"Sun Dec 17 12:33:45 +0000 2023","1736364055215136806","Kes COVID-19 berjumlah 20 696 dari 10 Disember hingga 16 Disember   Mencatitkan 28 jumlah kematian   Kes paling banyak di Selangor dan WP KL https://t.co/k5z1x6fli2","33","5","326","268","in","289976069","1736364055215136806","mynewshub","https://twitter.com/mynewshub/status/1736364055215136806","https://pbs.twimg.com/media/GBjJaB1bYAAupIb.jpg","Malaysia","59112"
"Sun Dec 17 07:47:27 +0000 2023","1736292005813379460","Dah mula kerja harini setelah berhari diserang covid..🥲  Dada masih sakit lagi rasa ketat je.Nak naik tangga pun mengah. https://t.co/ZDYafqUJ6u","0","13","18","247","in","794105485188337665","1736292005813379460","Marina_Ibrahims","https://twitter.com/Marina_Ibrahims/status/1736292005813379460","https://pbs.twimg.com/media/GBiMX-MbEAETOrY.jpg","N48.Skudai","62424"
"Sun Dec 17 23:42:10 +0000 2023","1736532267487613372","Di RS ada yg nyari obat2 antivirus utk covid dan vaksinnya.  😮‍💨😮‍💨  Bener2 ilang yaaa pd ilmu imunologinya?","1","1","6","27","in","1370325994486198272","1736532267487613372","incitu","https://twitter.com/incitu/status/1736532267487613372","","Hospitals.","5792"
"Sun Dec 17 11:45:46 +0000 2023","1736351977955864764","Please ye korang  please pakai mask balik bila berada ditempat awam terutama klinik/hospital/mall. Kes covid makin meningkat sekarang ni dan simptom lagi teruk berbanding sebelum ni. Semalam dah 4 orang aku check positif  hari ni dah 2 orang. Jaga diri semua.","1","0","15","14","in","1115832094905839617","1736351977955864764","StayMoon0910","https://twitter.com/StayMoon0910/status/1736351977955864764","","MINCHAN CRUMBS","940"
"Sun Dec 17 23:59:53 +0000 2023","1736536727156892008","CEGAH COVID-19   Jom tambah pengetahuan dan kefahaman anda  mengenai langkah pencegahan COVID-19  yang akan ke udara di :  📻Selangor Fm _ Segmen "Ya Bos"  🗓️18 Disember 2023 (Isnin)  🕦 2:30 petang   Bersama kita cegah penularan  COVID-19🇲🇾 https://t.co/dfXLwfL9TA","3","1","26","62","in","531041640","1736536727156892008","KKMPutrajaya","https://twitter.com/KKMPutrajaya/status/1736536727156892008","https://pbs.twimg.com/media/GBlqGcxawAAreMq.jpg","Putrajaya","2061526"
"Sun Dec 17 14:21:45 +0000 2023","1736391234414088371","Memang lagi zamannya susah mencari kerjaan. Apalagi banyak perusahaan memberhentikan karyawan saat Covid-19.  Dan bukan hanya rakyat biasa saja yang kesusahan mencari pekerjaan  seorang Presiden pun sampai harus turun tangan biar anaknya ada kerjaan 👏😁 https://t.co/RMRIk7r1SY","0","2","2","12","in","194582998","1736391234414088371","PakarINTELek","https://twitter.com/PakarINTELek/status/1736391234414088371","https://pbs.twimg.com/media/GBjmoDZbEAALAfG.jpg","Indonesia","18913"
"Sun Dec 17 15:25:12 +0000 2023","1736407201047326915","Tes PCR usap hidung utk "Hoax COVID-19" Per April 2022  mulai menumbuhkan beberapa biomassa? di ujung dan di mana pun di sekitarnya setelah sekitar 6 bulan  masih tersegel dalam kemasan aslinya. https://t.co/dKkxJJAABl","1","4","57","71","in","80366659","1736407201047326915","_Banyoe","https://twitter.com/_Banyoe/status/1736407201047326915","https://pbs.twimg.com/media/GBj1JadaYAEk5O0.jpg","Manchester, England","12326"
"Sun Dec 17 16:23:21 +0000 2023","1736421835359875234","Salam covid kali ke 3 👍🏻","0","10","0","10","in","955785982426558464","1736421835359875234","alifffitri__","https://twitter.com/alifffitri__/status/1736421835359875234","","憂鬱","625"
"Sun Dec 17 06:10:36 +0000 2023","1736267631085457437","Tak pernah kena covid jugak  hadir  🙋‍♀️","0","1","4","20","in","289319728","1736267631085457437","adibah_abdullah","https://twitter.com/adibah_abdullah/status/1736267631085457437","","Kelantan, Malaysia","2383"
