"Wed Dec 20 21:59:48 +0000 2023","1737593668801036525","@cheyfluff Sebelum dan sesudah..😆 https://t.co/SwBUcwkgYj","1","1","9","44","in","1410227796555620355","1737334520318480489","covid_hater","https://twitter.com/covid_hater/status/1737593668801036525","https://pbs.twimg.com/ext_tw_video_thumb/1737593597573439488/pu/img/Pgzux3cHolpGXWUR.jpg","","2791"
"Wed Dec 20 18:11:22 +0000 2023","1737536184350335037","Sisi watu ambao tulichomwa sindano Chanjo ya COVID 19  Tukiona nyie ambao hamkuchanjwa Mpo hai tunajiskia vibaya sanaa  😁😁😁","13","70","52","733","in","1353070500797321221","1737536184350335037","MrDepalitto7","https://twitter.com/MrDepalitto7/status/1737536184350335037","","Guadalupe Victoria, Puebla","20821"
"Wed Dec 20 13:01:04 +0000 2023","1737458091753631803","Home Surveillance Order (HSO) diberikan selama lima (5) hari dari tarikh bermula gejala untuk kes positif COVID-19. Sebagai contoh  sekiranya gejala bermula pada 1 Disember tetapi keputusan hanya positif COVID-19 pada 3 Disember  HSO akan diberikan dari 1 hingga 5 Disember.… https://t.co/pyrYGR6dWv","25","17","1176","875","in","531041640","1737458091753631803","KKMPutrajaya","https://twitter.com/KKMPutrajaya/status/1737458091753631803","https://pbs.twimg.com/media/GByw6uBbsAA2-vE.jpg","Putrajaya","2061529"
"Wed Dec 20 08:47:35 +0000 2023","1737394300898689304","Covid hai ya dandruff https://t.co/q0pLsff6EN","0","1","2","12","in","1360513799699136513","1737394300898689304","thevellimemer1","https://twitter.com/thevellimemer1/status/1737394300898689304","https://pbs.twimg.com/media/GBx25eQWkAAnbuM.jpg","🇮🇳","19601"
"Wed Dec 20 15:12:20 +0000 2023","1737491127744303458","COVID DATANG LAGI !! 😖  Jom prepare Supplements apa yang perlu ada time Covid ni ‼️  A 🧵 https://t.co/lWSSeQbaHu","0","1","151","52","in","1143455910192283648","1737491127744303458","axshally_","https://twitter.com/axshally_/status/1737491127744303458","https://pbs.twimg.com/media/GBzOvnvXsAAMe6S.jpg","be a queen ","2424"
"Wed Dec 20 17:59:45 +0000 2023","1737533260727558337","A mind-blowing dancing performance!😻😍😍  #PallaviPrasanth #MohammedShami #stockmarketcrash #Covid  Hirani #ShahRukhKhan𓀠  #CoronavirusUpdates Rishab pant #SalaarBookings #INDvAUS #दीया_बहन_को_न्याय_दो  #RohithSharma #Rishabpant #Dunki #AquamanAndTheLostKingdom  #BoycottPVRInox https://t.co/PuqTXBIEik","1","2","11","16","in","1354917121332043776","1737533260727558337","SYMeetali","https://twitter.com/SYMeetali/status/1737533260727558337","https://pbs.twimg.com/amplify_video_thumb/1737533159925796864/img/bWOy762k7NoYD3_0.jpg","","10395"
"Wed Dec 20 08:08:28 +0000 2023","1737384459761299806","Kenyataan Media Menteri Kesihatan Malaysia  Situasi Semasa Pelaksanaan Program Imunisasi COVID-19 Kebangsaan (PICK) https://t.co/nnIrz9XQka","9","11","83","81","in","531041640","1737384459761299806","KKMPutrajaya","https://twitter.com/KKMPutrajaya/status/1737384459761299806","https://pbs.twimg.com/media/GBxt8-7bQAAnj6r.jpg","Putrajaya","2061529"
"Wed Dec 20 13:10:46 +0000 2023","1737460535044775957","Semua dah ready  tapi tak ready dengan Covid😭 https://t.co/c76lGVzaUh","1","5","4","50","in","1371064916216479745","1737460535044775957","Danish_Harraz","https://twitter.com/Danish_Harraz/status/1737460535044775957","https://pbs.twimg.com/media/GByzJSvbEAIJrHQ.jpg","Danish's Red Kitchen ","35610"
"Wed Dec 20 18:02:10 +0000 2023","1737533868788654140","@Solisidtor Ada PM kurung rakyat masa covid tapi dia main golf dengan kroni2 😔 https://t.co/GlTRRkCZP7","0","1","22","199","in","626970214","1737496645497962654","kuntek69","https://twitter.com/kuntek69/status/1737533868788654140","https://pbs.twimg.com/media/GBz119jakAA3Y49.jpg","Kedah, Malaysia","124"
"Wed Dec 20 15:28:49 +0000 2023","1737495275592180170","Just In:  SDMC Sarawak akan mengumumkan status terkini COVID-19 dan SOP di Sarawak esok hari pukul 12 tengahari.","35","2","98","161","in","232130100","1737495275592180170","datukhensem","https://twitter.com/datukhensem/status/1737495275592180170","","Kingdom of Headhunters","29262"
"Wed Dec 20 14:15:12 +0000 2023","1737476747791085845","Hadi wa Leo sijawai elewa facemask ilikuwa ya kuzuia covid aje","1","1","8","21","in","1521769916390592512","1737476747791085845","MagohaF","https://twitter.com/MagohaF/status/1737476747791085845","","heaven ","4468"
