"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location","followers_count"
"Tue Dec 05 14:52:47 +0000 2023","1732050391699963975","Terima kasih  salam hormat kami kepada seluruh ulama Aceh yang telah menerima saya dan memberikan kepercayaan kepada AMIN (Anies-Muhaimin) untuk bisa mewujudkan perubahan.   Ini penghormatan  penghargaan sekaligus kepercayaan yang harus saya emban dengan mas Anies sehingga… https://t.co/V9aEOROgek","14","63","1058","3174","in","1490116879","1732050391699963975","cakimiNOW","https://twitter.com/cakimiNOW/status/1732050391699963975","https://pbs.twimg.com/amplify_video_thumb/1732050292185915392/img/0C7uVSBj3Wj7T8kf.jpg","Indonesia","324704"
"Tue Dec 05 21:33:29 +0000 2023","1732151230917390548","Yang bilang Pak Anies intoleran  coba simak baik-baik video ini. Masih tega bilang beliau intoleran?🥲 https://t.co/zX1tPEUoNO","2","3","150","251","in","1641093904236969992","1732151230917390548","AbdulRachimmks","https://twitter.com/AbdulRachimmks/status/1732151230917390548","https://pbs.twimg.com/ext_tw_video_thumb/1732151038029987841/pu/img/So6KnkUYFr2ibhlZ.jpg","Kota Makassar, Sulawesi Selata","4732"
"Tue Dec 05 16:23:39 +0000 2023","1732073254985363738","IKN BUKAN VISI MISI JOKOWI  ANIES MAU MELANJUTKAN ?   Prof. Sulfikar Amir  PhD Selengkapnya di https://t.co/Aw6nLSlDSs https://t.co/hPjeUreNPQ","2","9","191","415","in","1068371293290946561","1732073254985363738","BosPurwa","https://twitter.com/BosPurwa/status/1732073254985363738","https://pbs.twimg.com/amplify_video_thumb/1732073051570032640/img/DCSP-H-sOlr5IuyN.jpg","Warteg","74618"
"Tue Dec 05 23:26:12 +0000 2023","1732179595955429558","Keren ya...  Ilmu marketing dan teknik branding ini wajib dipakai dikehidupan sehari juga guys...   Suruh audiens menyebutkan brand  bukan orator yg menyebut brand itu sendiri. Semoga bermanfaat ilmu dari pak Anies ini...   #AniesMuhaimin2024  #AMINAjaDulu https://t.co/smGf0O16Ye","4","17","166","534","in","1132425764622675969","1732179595955429558","BangPino__","https://twitter.com/BangPino__/status/1732179595955429558","https://pbs.twimg.com/ext_tw_video_thumb/1732179505991827456/pu/img/ygf5Jw8UGUb0ZCjh.jpg","London, England","29557"
"Tue Dec 05 23:34:36 +0000 2023","1732181710886892015","Benarkah mantan Gubernur Sumut itu Gerindra? Tapi Kenapa justeru ke Anies? https://t.co/XTaoaPSeyA","0","6","84","216","in","380347823","1732181710886892015","ShamsiAli2","https://twitter.com/ShamsiAli2/status/1732181710886892015","https://pbs.twimg.com/ext_tw_video_thumb/1732181642008039424/pu/img/hMoBPav_xP7-zgVP.jpg","New York, USA","80583"
"Tue Dec 05 13:44:03 +0000 2023","1732033091617858034","Indonesia negeri yang harusnya sejahtera  #fypシ゚viral #nelayan #petani #guru #amin #anies #AniesMuhaimin2024 https://t.co/8XXfac1lgc","2","4","152","269","in","836539655478624258","1732033091617858034","aniesmania","https://twitter.com/aniesmania/status/1732033091617858034","https://pbs.twimg.com/ext_tw_video_thumb/1732031943997534208/pu/img/VoVYO9nPFGAeKOdt.jpg","","50153"
"Tue Dec 05 13:15:19 +0000 2023","1732025861421891744","Di wawancara Pak Anies sama Pak Dino di CIFP  dia ditanya tentang IKN  jawabannya mending duitnya buat transportasi umum se-Indonesia.   That might move the needle","44","3","260","1094","in","63411122","1732025861421891744","tikorestuadhi","https://twitter.com/tikorestuadhi/status/1732025861421891744","","your body, my wonderland","1049"
"Tue Dec 05 14:06:31 +0000 2023","1732038745367699807","Saat ditanya mengenai apakah capres nomor urut 1 @aniesbaswedan akan tunduk pada ketua partai-partai pengusungnya  Anies menegaskan dalam mengambil keputusan dirinya akan berdasarkan pada keadilan  kepentingan umum  fakta data  dan aturan hukum.   Download #MetroTVXtend di Play… https://t.co/TUDsFsakfW","1","215","134","288","in","57261519","1732038745367699807","Metro_TV","https://twitter.com/Metro_TV/status/1732038745367699807","https://pbs.twimg.com/ext_tw_video_thumb/1732038631009968128/pu/img/-FumepQUolbPmV1c.jpg","","11054365"
"Tue Dec 05 22:05:31 +0000 2023","1732159289756922162","Oren Manies... Orang keren menangkan Pak Anies...1️⃣☝️🇮🇩😍  ..morning vibes 💚 https://t.co/orLX5j4nvZ","0","2","6","39","in","1052339653","1732159289756922162","siregar_najeges","https://twitter.com/siregar_najeges/status/1732159289756922162","https://pbs.twimg.com/ext_tw_video_thumb/1732159249613238273/pu/img/Cejwaq1kw4SIR9nf.jpg","Indonesia🇮🇩","15594"
"Tue Dec 05 16:25:37 +0000 2023","1732073753117606182","Insha Allah 2024 Didalam Bilik suara gua bakal Pilih @aniesbaswedan  Perlu digaris bawahi Gua Pilih PRESIDEN Bukan Pilih "TUHAN" jadi ketika ada kesalahan &amp; kekeliruan   dari beliau baik masa kampanye atau saat menjabat nanti gua Tidak segan segan untuk mengkritisi ANIES  NIGHT🙏","17","97","289","1347","in","1133311906976952320","1732073753117606182","Catatan_ali7","https://twitter.com/Catatan_ali7/status/1732073753117606182","","Klaten, Jawa Tengah","23284"
"Tue Dec 05 22:08:34 +0000 2023","1732160058635760082","@PartaiSocmed Terimaksih tum sudah mencerahkan. Ini artikel sangat positif loh buat 01: - di survei tsb tingkat kepuasan masyarakat terhadap Anies 82 3% - yang percaya Formula E bermasalah cuma 14% - 12 program yang mendapatkan penilaian negatif  yakni program dengan kepuasan di bawah 60…","3","16","60","465","in","2954401411","1732010691802935541","rabkaamatarp","https://twitter.com/rabkaamatarp/status/1732160058635760082","","Jakarta, Indonesia","1127"
"Tue Dec 05 23:52:57 +0000 2023","1732186328857784619","Warga DKI tidak punya Hak lagi untuk memilih pemimpinnya. Orde Baru versi mukidi Yakin gak ingin Perubahan Buah sawo rasanya manis Dulu milih prabowo sekarang Anies https://t.co/F3e47mtiTm","5","18","93","105","in","929287558281830400","1732186328857784619","yaniarsim","https://twitter.com/yaniarsim/status/1732186328857784619","https://pbs.twimg.com/media/GAn2SUia0AA319h.jpg","Indonesia","35355"
"Tue Dec 05 16:23:25 +0000 2023","1732073198567780592","Sebenarnya PKI hampir berhasil jadikan demokrasi rasa komunis ketika semua partai dimasukkan gerbong koalisi  tanpa oposisi. Itu sejatinya adalah "sistem satu partai  sistem komunis".  Tapi berantakan dengan hadirnya Anies.  Kita harus benar2 berjuang untuk memenangkan Anies","0","1","47","64","in","1647311678160384007","1732073198567780592","MichelAdam7__","https://twitter.com/MichelAdam7__/status/1732073198567780592","","","9415"
"Tue Dec 05 14:17:23 +0000 2023","1732041480565608877","Kayaknya gw akan pilih pak Anies aja deh. Sejauh ini yg paling mending Beliau sih wkwk.   Toh juga pas jadi Gub DKI Jakarta lumayan bagus. Kalo ngmgin gagal DP 0 rupiah  gak masalah sih bagi gw. Selagi gak KORUPSI dan melihara gembong2 korup. Intinya program lainnya jalan🙌","0","3","12","98","in","1125350961302499328","1732041480565608877","adityahamdani_","https://twitter.com/adityahamdani_/status/1732041480565608877","","","201"
"Tue Dec 05 15:38:46 +0000 2023","1732061961431794060","@BosPurwa @aniesbaswedan @ArizaPatria Menurut survei  83 5% warga puas terhadap kinerja Anies-Riza pimpin DKI Jakarta... 😃 https://t.co/nIYicYhYjL","0","5","17","70","in","80559922","1732060672660549755","ferizandra","https://twitter.com/ferizandra/status/1732061961431794060","https://pbs.twimg.com/media/GAmFLNEaMAAyCd0.jpg","In her dream...","13303"
"Tue Dec 05 23:51:10 +0000 2023","1732185877026316521","@aniesbaswedan @feryfarhati Melukis Senja bersama pak Anies dan Bu Fery di Banjarmasin https://t.co/Y77xEgxECT","0","0","3","8","in","1574249371306455041","1732005993926500635","kesiniguys","https://twitter.com/kesiniguys/status/1732185877026316521","https://pbs.twimg.com/ext_tw_video_thumb/1732185756087832576/pu/img/i__ZV7AOevTAhmjR.jpg","Indonesia","1"
"Tue Dec 05 22:24:37 +0000 2023","1732164098782310502","Mas Anies selalu saja menunjukkan bahwa dirinya menjunjung tinggi adab dan penghormatan yg tinggi pada semua orang.. Teruslah menjadi inspirasi Mas Anies! 💪🤗","0","1","72","179","in","30766806","1732164098782310502","Reiza_Patters","https://twitter.com/Reiza_Patters/status/1732164098782310502","","Tomage-Fakfak, Indonesia","58178"
"Tue Dec 05 20:56:07 +0000 2023","1732141825597768093","@PartaiSocmed Video lawas itu  yg sempat viral saling tantang joged. Ada jonan juga  Anies  Ridwan kamil  Ganjar  dll  Masa ente kagak ngerti? Atau pura2 gak ngerti @PartaiSocmed ?  Oh iya ding  ente kan lagi jadi orang munafik kan yah? https://t.co/bHqcuQSIEC","0","13","6","41","in","930239024740024320","1732082866279023098","Titomoyo3","https://twitter.com/Titomoyo3/status/1732141825597768093","https://pbs.twimg.com/media/GAnNznsasAAWi9U.jpg","","31"
"Tue Dec 05 23:51:12 +0000 2023","1732185886782312656","Pemberantasan Korupsi  Anies Baswedan Ingin Ada Pembiayaan Parpol https://t.co/UO2dyssteE","2","7","19","58","in","1226436091617505281","1732185886782312656","keuangannews_id","https://twitter.com/keuangannews_id/status/1732185886782312656","","","98707"
"Tue Dec 05 22:59:10 +0000 2023","1732172793608057110","@mamamamabiasa @aniesbaswedan Terimakasih Pak Anies telah membuat Jakarta menjadi kota yang Membanggakan https://t.co/i34kIVMt3u","0","0","4","7","in","864120370206519297","1731856153322156112","BSipoel","https://twitter.com/BSipoel/status/1732172793608057110","https://pbs.twimg.com/media/GAnp-fdaUAAjNng.jpg","Bandar","215"
"Tue Dec 05 23:36:47 +0000 2023","1732182259065856168","Capres nomor satu  Anies Baswedan  melakukan silaturahmi dengan para ulama dan Habaib di Kalimantan Selatan pada hari Selasa (5/12/2023). #EnamPlus  Dapatkan berita menarik lainnya via WhatsApp dengan follow WhatsApp Channel Liputan6 di sini https://t.co/JShucRsoIQ https://t.co/vrSHV07yY3","0","0","0","3","in","47596019","1732182259065856168","liputan6dotcom","https://twitter.com/liputan6dotcom/status/1732182259065856168","https://pbs.twimg.com/amplify_video_thumb/1732172603589361665/img/auHpVfSoio95_rAD.jpg","Jakarta","4613878"
"Tue Dec 05 22:04:11 +0000 2023","1732158956435583035","Kubu sebelah aja ngakuin kalo pak Anies itu cerdas  sayang khan kalo gak bisa pimpin negara yg besar ini dgn permasalahan yg besar juga dgn solusinya dan juga rekam jejaknya yg sdh jelas. https://t.co/LTEpYELs9R","0","0","2","3","in","1334205045978456064","1732158956435583035","Syaiful14742","https://twitter.com/Syaiful14742/status/1732158956435583035","https://pbs.twimg.com/ext_tw_video_thumb/1732158903524438017/pu/img/VfJBHX_Jx-k-envr.jpg","","1630"
"Tue Dec 05 22:59:40 +0000 2023","1732172916685762941","Tentukan sikap kita.   Masihkah kita perlu memilih dprd tk 2 dprd tk 1 DPR dan DPD RI?   Faktanya mrk sdh tidak mewakili rakyat?   Banyak pelanggaran konstitusi oleh Presiden   Mengapa tidak memakzulkan Presiden?   Stop pilih dprd  DPR dan DPD RI.  Untuk Presiden kita pilih Anies https://t.co/BXTDtpez49","0","2","22","22","in","1482600556669460485","1732172916685762941","ForRezim","https://twitter.com/ForRezim/status/1732172916685762941","https://pbs.twimg.com/ext_tw_video_thumb/1732172351461343232/pu/img/_SMe3AS25-rfnUlq.jpg","Bumi Allah SWT","3236"
"Tue Dec 05 14:53:00 +0000 2023","1732050445353599098","Program yang akan memberikan semangat kepada milenial dan gen z.. yuk tetap semangat untuk berkarya  pak Anies memang pilihan anak muda  #teamelangputih #AMINkanIndonesia https://t.co/aauymbgT7P","0","0","6","7","in","1399121965860884481","1732050445353599098","MyAnalyst4","https://twitter.com/MyAnalyst4/status/1732050445353599098","https://pbs.twimg.com/media/GAl6sz6aoAAd7pS.jpg","","4136"
"Tue Dec 05 23:56:35 +0000 2023","1732187240468811955","Pak @ganjarpranowo nnt menang pasti rangkul semua pihak  jadikan : Prabowo menteri kesenian seni tari Gibran jd kepala sekolah TK Anies jd dosen di SD Inpres Imin jd terima panggilan khusus buat yg mo tahlilan","0","4","7","17","in","1424576072532709382","1732187240468811955","KangDickyAjah","https://twitter.com/KangDickyAjah/status/1732187240468811955","","","4772"
"Tue Dec 05 14:16:29 +0000 2023","1732041253179802019","Janji Anies Baswedan Jika Terpilih Jadi Presiden: Kembalikan Lagi Pegawai KPK yang Tersingkir di TWK https://t.co/oEIWaxDjUn","2","7","122","311","in","1226436091617505281","1732041253179802019","keuangannews_id","https://twitter.com/keuangannews_id/status/1732041253179802019","","","98707"
"Tue Dec 05 21:13:05 +0000 2023","1732146094912745922","Anies Janji Bangun Jalur Kereta Api Hubungkan Banjarmasin dan Banjarbaru https://t.co/hDB98XAk6g #Pemilu","1","6","2","21","in","47596019","1732146094912745922","liputan6dotcom","https://twitter.com/liputan6dotcom/status/1732146094912745922","","Jakarta","4613878"
"Tue Dec 05 21:38:18 +0000 2023","1732152442416943452","Kerja Cerdas: Ingin Wujudkan "IKN-IKN" di Berbagai Provinsi  Anies Akan bangun Jalur Kereta di Kalsel Jika Jadi Presiden dengan Ajak Ignatius Jonan.","1","3","37","134","in","2905814730","1732152442416943452","abu_waras","https://twitter.com/abu_waras/status/1732152442416943452","","Bima Sakti, Bumi, Indonesia","235961"
"Tue Dec 05 23:48:33 +0000 2023","1732185218684199225","Pengurus partai pengusung Anies mensomasi warga yg rumahnya ditempel sticker caleg Nasdem 😭","0","1","4","6","in","1142030368742133760","1732185218684199225","OnlyFrens","https://twitter.com/OnlyFrens/status/1732185218684199225","","Jakarta Capital Region","36554"
"Tue Dec 05 16:22:54 +0000 2023","1732073070096245109","@neohistoria_id Klo dipikir2  orang DKI ini selama Pilkada perasaan pada waras dah. Patokannya kek bukan pada ketokohan  tp pada prestasi. Ya era Anies sih matoknya jg pada ketokohan sih (krn pada anti ahok aja)  tp hasil kepemimpinannya jg oke. Jd ya nyaris gada alasan Gubernur dipilih pusat.","2","9","11","341","in","1022138873814474753","1732044381971263875","shotgunputer","https://twitter.com/shotgunputer/status/1732073070096245109","","","193"
"Tue Dec 05 18:00:26 +0000 2023","1732097612529140105","Prananda Paloh Jamin Janji 100 Hari Anies Bukan Omong Kosong https://t.co/pTCL42ONzP","1","2","37","114","in","887743587579944960","1732097612529140105","OposisiCerdas","https://twitter.com/OposisiCerdas/status/1732097612529140105","","","253349"
