"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location","followers_count"
"Tue Dec 12 22:15:34 +0000 2023","1734698536170893629","Klasemen  1. Anies Muhaimin 2. Prabowo Gibran 3. Ganjar Mahfud 4. Manchester United","132","156","966","4460","in","1222927522033094656","1734698536170893629","idextratime","https://twitter.com/idextratime/status/1734698536170893629","","","903187"
"Tue Dec 12 22:05:05 +0000 2023","1734695898406670458","Dalam debat Capres tadi malam  saya coba mamahami kenapa sikap pak @prabowo yg sering menyerang dan emosional  krn beliau memposisikan diri sbg penyanjung Jokowi dan pelindung Gibran shg rasionalitas dan akal sehatnya hilang.","24","146","642","2429","in","1117990249806721024","1734695898406670458","msaid_didu","https://twitter.com/msaid_didu/status/1734695898406670458","","","754213"
"Tue Dec 12 23:02:46 +0000 2023","1734710414351413336","((( SEMANGAT ANAK MUDA )))  Klo dilihat gesture mas Gibran sptnya beliau paling antusias thd acara DEBAT dan tdk takut thd siapapun lawan debatnya.  Kamu pasti ngga sabar melihat penampilannya didebat cawapres nanti kan...??? 😁 https://t.co/ra2V00fGF8","42","404","302","985","in","1466651308102877187","1734710414351413336","papa_loren","https://twitter.com/papa_loren/status/1734710414351413336","https://pbs.twimg.com/ext_tw_video_thumb/1734710350787072000/pu/img/9h3BJz_-nKLcJgQQ.jpg","~#","33219"
"Tue Dec 12 23:13:05 +0000 2023","1734713008180572633",""Jadi kepo neh  Apa ini Mas Gibran lagi ngemut blimbing sayur?" 😱 https://t.co/bbpXJvoKBX","2","17","39","66","in","1375462822285516820","1734713008180572633","B1nt4ng_K1r4r4","https://twitter.com/B1nt4ng_K1r4r4/status/1734713008180572633","https://pbs.twimg.com/media/GBLwSbFbcAAbRgM.jpg","Central Java, Indonesia","6919"
"Tue Dec 12 22:37:09 +0000 2023","1734703966598893620","Bocil @gibran_tweet tantrum 😂😂🤭 Jadwal debat cawapres 10 hari lagi Jum'at 22 Desember 2023  Siap2 lihat bocil gagap 😂🤭 https://t.co/kWl0oum91k","21","170","168","452","in","929287558281830400","1734703966598893620","yaniarsim","https://twitter.com/yaniarsim/status/1734703966598893620","https://pbs.twimg.com/ext_tw_video_thumb/1734703936970592256/pu/img/dzVYQU9URN458ojp.jpg","Indonesia","35359"
"Tue Dec 12 23:58:02 +0000 2023","1734724321606820141","GIBRAN ANAK MAMI SURI | KONSTITUSI MATI SURI |   Ironisnya  kualitas bung @Fahrihamzah jauh  jauh &amp; jauh lebih baik  daripada anak haram konstitusi.  Namun  kelebihan Gibran • si Anak Mami Suri  yang sekaligus "Anak Haram Konstitusi" itu  adalah ;  1. Gibran pengen menggenggam… https://t.co/9dxEVwa0xR","7","34","215","460","in","1159689173340585984","1734724321606820141","__AnakKolong","https://twitter.com/__AnakKolong/status/1734724321606820141","https://pbs.twimg.com/ext_tw_video_thumb/1734723795079032832/pu/img/e2KYgXgdJLl2gulO.jpg","Wherever you're not lookin'","76537"
"Tue Dec 12 22:47:41 +0000 2023","1734706619076727146","Umur Alam jauh lebih muda daripada Gibran. Tapi menurut aku  Alam jauh lebih elegant. Bandingkan gesture Gibran dengan Alam.. https://t.co/RrlntmCkCI","1","10","24","108","in","3232064515","1734706619076727146","asditangerang","https://twitter.com/asditangerang/status/1734706619076727146","https://pbs.twimg.com/ext_tw_video_thumb/1734706525388808192/pu/img/mpfCxQFxgfYmnuZm.jpg","Tangerang, Indonesia","1103"
"Tue Dec 12 23:01:28 +0000 2023","1734710084607877353","@abu_waras @gibran_tweet Awokawokawokawok https://t.co/LqmYbN7QoK","1","1","3","5","pl","1707161719616028672","1734602260066517274","AsikinAja2000","https://twitter.com/AsikinAja2000/status/1734710084607877353","https://pbs.twimg.com/ext_tw_video_thumb/1734710047027220480/pu/img/9OpaqouKaXvoEM5h.jpg","","257"
"Tue Dec 12 23:30:09 +0000 2023","1734717304414617859","Ditunggu Gibran vs Mahfud😉😉😉 #AniesPresiden2024 https://t.co/NyV0szUMzq","0","2","11","22","in","1428002673815482369","1734717304414617859","AiraNtieReal","https://twitter.com/AiraNtieReal/status/1734717304414617859","https://pbs.twimg.com/ext_tw_video_thumb/1734717044418101248/pu/img/jYISB-_3QXORF0yl.jpg","di hatimu yank👩‍❤️‍👨💍","4645"
"Tue Dec 12 23:12:03 +0000 2023","1734712750075691244","Di debat justru sangat kasihan pada Pak Prabowo.  Tugasnya sangat berat. Wajar jika beliau emosi.   Beliau berupaya menyampaikan visi &amp; misinya  menyampakian keberhasilan program Pak Jokowi  dan melindungi Gibran dari serangan. Waktu mengucapkan hanya sedikit.  Wajar jika emosi","2","9","14","56","in","1372686617471688705","1734712750075691244","saidi_sudarsono","https://twitter.com/saidi_sudarsono/status/1734712750075691244","","","7648"
"Tue Dec 12 23:00:35 +0000 2023","1734709861995135172","@satyaazyumar Bjirr Gibran be like : DAMN (Demi Allah Mau Nangis) AWOKWOWKWKWK RIP ANAK (titipan) BAPAK https://t.co/Nfd11wJgQl","1","2","8","169","in","1512753793154265097","1734598702772478170","yourrkhaizure","https://twitter.com/yourrkhaizure/status/1734709861995135172","https://pbs.twimg.com/media/GBLtbTKbcAAOmzZ.jpg","𓆩♡𓆪","4"
"Tue Dec 12 22:08:40 +0000 2023","1734696799561277614","MAJU TERUS PAK PRABOWO GIBRAN MENANG 1 PUTARAN ✌️✌️🔥🇮🇩  #MemastikanRasaNyaman VisiPakbowo KeadilanYgPasti #DebatPilpres2024 #debatcapres2024 https://t.co/CAqzH9tbci","0","5","7","22","in","426437287","1734696799561277614","Zero8ok","https://twitter.com/Zero8ok/status/1734696799561277614","https://pbs.twimg.com/ext_tw_video_thumb/1734696765306368000/pu/img/3rWaw9neeRNzTUYv.jpg","North Carolina, USA","7168"
"Tue Dec 12 23:46:40 +0000 2023","1734721458876903432","Gibran pernah sampaikan  kalau Anies adalah idolanya. Tadinya saya kurang yakin  tp melihat tatapan Gibran saat debat  kini saya yakin 😴 https://t.co/iqPFisz9lr","2","4","56","108","in","227320530","1734721458876903432","hipohan","https://twitter.com/hipohan/status/1734721458876903432","https://pbs.twimg.com/media/GBL39y_bUAAiquC.jpg","","27634"
"Tue Dec 12 23:42:20 +0000 2023","1734720369721000099","KIAT SUKSES GENERASI MUDA DI MASA DEPAN VERSI MAS GIBRAN PASLON CAWAPRES PERIODE 2024 - 5 TAHUN KE DEPAN . BAGAIMANA MENURUT ANDA 😊 ??? @mozamozza770 @YusSMuh72 https://t.co/iYdKosY1ga","0","3","5","15","in","1657682046016454664","1734720369721000099","21_mozza","https://twitter.com/21_mozza/status/1734720369721000099","https://pbs.twimg.com/ext_tw_video_thumb/1734719921408573440/pu/img/MyBOaXjXIWMR9y8h.jpg","127.0.0.1","5123"
"Tue Dec 12 22:46:13 +0000 2023","1734706248497402077","Mau dipuja puji gimanapun. Prabowo emosian dan gibran malu maluin.  Buat fansboy ayah gemoy dan blimbing sayur silakan pake kacamata kuda untuk menyanjung","0","6","58","122","in","99926414","1734706248497402077","pakaipeci","https://twitter.com/pakaipeci/status/1734706248497402077","","Bumi","35261"
"Tue Dec 12 23:40:39 +0000 2023","1734719946922610924","Demi gibran  prabowo gak ingin kekuasaan. Anak mu menang banyak @jokowi 🤭🤪","0","7","13","40","in","1270980383761330176","1734719946922610924","Tan_Mar3M","https://twitter.com/Tan_Mar3M/status/1734719946922610924","","","100676"
"Tue Dec 12 23:00:28 +0000 2023","1734709835478802564","Mungkin maksud beliau  badaknya Gibran yah?","0","0","0","5","in","941987865482768386","1734709835478802564","HabiebBass","https://twitter.com/HabiebBass/status/1734709835478802564","","","15804"
"Tue Dec 12 22:05:20 +0000 2023","1734695958603260267","@idextratime 1. Anies Muhaimin 2. Prabowo Gibran 3. Ganjar Mahfud 4. Manchester United","2","5","27","116","in","1198108667721089024","1734695425087811605","jackduls","https://twitter.com/jackduls/status/1734695958603260267","","Manchester pelosok","42"
"Tue Dec 12 23:57:53 +0000 2023","1734724283749060679","@kumparan Dlm "hati" mas @gibran_tweet  Emang P Anies bagus &amp; cocok jdi Penerus Bpkku... Tks P Anies...🙏 https://t.co/ebEwuuby8U","0","0","0","13","in","243567232","1734594350741659919","RYANKENCANA","https://twitter.com/RYANKENCANA/status/1734724283749060679","https://pbs.twimg.com/media/GBL6iuKaoAA0H_Q.jpg","Banten, Indonesia","60"
"Tue Dec 12 22:50:12 +0000 2023","1734707249820410106","mungkin memang kedua orang ini memiliki kepribadian yang sama? sehingga secara chemistry mereka memang cocok? Kalau Gibran di "mentori" prabowo ..maka bisa dibayangkan Gibran menjadi Prabowo yang baru  bukan Jokowi yang baru.  Ini lebih serius lagi kemungkinan2 politisnya.","0","2","3","3","in","92409882","1734707249820410106","hannysetiawan","https://twitter.com/hannysetiawan/status/1734707249820410106","","Solo, Indonesia","1475"
"Tue Dec 12 23:03:54 +0000 2023","1734710700054863903","Komunitas 'Starling' Deklarasi Dukung Prabowo-Gibran di Pilpres 2024 https://t.co/VTwbJNDGHT","1","10","3","21","in","17128975","1734710700054863903","CNNIndonesia","https://twitter.com/CNNIndonesia/status/1734710700054863903","","","4044984"
"Tue Dec 12 22:07:46 +0000 2023","1734696572867531163","@AndiSinulingga 02 public enemy ya?🤣🤣🤣👍 Gue ngerih ngebayangin as eh Gibran dirujak prof Mahfud &amp;Cak imin😅😬","0","3","3","25","in","1513705763373740032","1734663359549853942","dianaca22674647","https://twitter.com/dianaca22674647/status/1734696572867531163","","","20"
"Tue Dec 12 22:16:11 +0000 2023","1734698692035379223","@PreciosaKanti Terpojok  bingung mau jawab apa.. Bayangkan jika nanti itu ditanyakan ke Gibran..dia hanya akan bilang  silahkan ditanyakan ke masyarakat  biar mereka yg menilai.. 🙄🙄🙄","0","2","1","7","in","3024003216","1734604262955798836","iyoksantoso","https://twitter.com/iyoksantoso/status/1734698692035379223","","Tangerang","550"
"Tue Dec 12 23:26:26 +0000 2023","1734716370666033389","@Almudattsir @G0mb4k @AchmadAnnama @adri_7i @alextham878 @AlmaghribiS @AndreasSolusi @Dulure_Gibran @99propaganda @Lembayung071 @Bank_Joee_ @BANGSAygSUJUD @bengkeldodo @OppungTp @are_inismyname @Minietweets_ @satriamadang88 Krn paslon elo ngeyel kl g di tegas in  sombong dia 🤣🤣🤣 gue lbh baik milih pemimpin yg galak tapi hati nya salju dr pd milih calon klemar klemer hati serigala","0","0","5","9","in","1695192728173187072","1734569569359220973","drReUtari08","https://twitter.com/drReUtari08/status/1734716370666033389","","","512"
"Tue Dec 12 23:40:32 +0000 2023","1734719917545664868","Gibran berdiri kompori pendukung  @KPU_ID yang minta maaf karena tidak menyediakan gas 🫤","0","0","1","6","in","1648977519390097408","1734719917545664868","NichNach8","https://twitter.com/NichNach8/status/1734719917545664868","","","1968"
"Tue Dec 12 23:03:08 +0000 2023","1734710506139632073","Gibran Buka Suara soal Performa Prabowo di Debat Pertama Capres https://t.co/Et95cj56dV","2","10","3","17","in","17128975","1734710506139632073","CNNIndonesia","https://twitter.com/CNNIndonesia/status/1734710506139632073","","","4044984"
"Tue Dec 12 22:46:43 +0000 2023","1734706374804746714","Jawaban Soal Cacat Etik Cawapres Keputusan MKMK  "Sekarang begini  intinya rakyat yang memutuskan  rakyat yang menilai  kalau gak suka dengan Prabowo-Gibran  ya gak usah pilih kami. Dan saya tidak takut tak punya jabatan  sorry ya  sorry yeee… ” lanjut Prabowo. https://t.co/Gl0M0nQt3J","0","0","0","1","in","229832704","1734706374804746714","iwanalidarmawan","https://twitter.com/iwanalidarmawan/status/1734706374804746714","https://pbs.twimg.com/ext_tw_video_thumb/1734706029945135104/pu/img/uhsfGnXijDcT4FCO.jpg","Jakarta Selatan, DKI Jakarta","4132"
"Tue Dec 12 23:28:21 +0000 2023","1734716850637074873","@Paltiwest @gibran_tweet  du depan pendukung tata tertib di langgar Arogan!    gilirannya suruh tampil  plonga plongo","0","0","2","3","in","829921071805538306","1734592365585969408","wibisonho","https://twitter.com/wibisonho/status/1734716850637074873","","JAKARTA ","3394"
"Tue Dec 12 23:57:09 +0000 2023","1734724098734121144","@papa_loren Si @gibran_tweet mungkin berani debatnya sm sandal jepit !! https://t.co/HZIsaURZjh","0","4","0","10","in","327794862","1734710414351413336","GRUNGE_GO","https://twitter.com/GRUNGE_GO/status/1734724098734121144","https://pbs.twimg.com/media/GBL6X_5bcAAxRsw.jpg","Jawa Barat, Indonesia","4040"
