"Thu Dec 07 21:30:48 +0000 2023","1732875330216673668","✍️ Kisruh Jokowi - Mega  Pilpres Curang &amp; Chaos…"  Faizal Assegaf (kritikus)  Gibran jadi petaka politik bagi Jokowi dan Mega. Sejak bocah Istana itu dikarbit jadi Cawapres  pesta ria Jokowi dan PDIP berujung cekcok. Bila Ganjar dan PDIP kalah  diprediksi chaos.  Sebaliknya… https://t.co/QrwHK6xUz0","20","5","411","826","in","2259000780","1732875330216673668","faizalassegaf","https://twitter.com/faizalassegaf/status/1732875330216673668","https://pbs.twimg.com/media/GAxou1GbUAAttQ4.jpg","DKI Jakarta - Indonesia","73943"
"Thu Dec 07 22:18:46 +0000 2023","1732887399842431118","Untuk @gibran_tweet dari seorang Nutrisionis.. 👇 https://t.co/dzWoE9bLGy","11","16","131","203","in","1429787631496220677","1732887399842431118","ommi_siregar","https://twitter.com/ommi_siregar/status/1732887399842431118","https://pbs.twimg.com/ext_tw_video_thumb/1732887340413259776/pu/img/zlKStrCz4nu7stXd.jpg","DKI Jakarta, Indonesia🇲🇨","8271"
"Thu Dec 07 23:26:56 +0000 2023","1732904554155684017","Generasi GEN Z menyampaikan GIBRAN ISME 😂😂😂😂😂 https://t.co/ZBbbGn9gPH","4","5","14","34","in","1405136994288619529","1732904554155684017","Darkie72006006","https://twitter.com/Darkie72006006/status/1732904554155684017","https://pbs.twimg.com/ext_tw_video_thumb/1732904487319490560/pu/img/zB_JOKm7RFbtz-j5.jpg","Indonesia","4580"
"Thu Dec 07 23:27:15 +0000 2023","1732904636120793181","Pengamat politik dari Universitas Sebelas Maret (UNS) Solo  Agus Riewanto menganggap wajar jika calon wakil presiden Gibran Rakabuming Raka sering absen di forum adu gagasan yang digelar berbagai institusi pendidikan dan lembaga riset. la menduga Gibran masih "dilarang" untuk… https://t.co/qWD8ANZ3ht","8","17","66","158","in","2695463725","1732904636120793181","triwul82","https://twitter.com/triwul82/status/1732904636120793181","https://pbs.twimg.com/ext_tw_video_thumb/1732904601157058560/pu/img/3QOK2SDHfM2ZHGJh.jpg","lokalisasi kelas teri","41249"
"Thu Dec 07 22:59:58 +0000 2023","1732897768795209922","SUDAH TAYANG YA! &gt;&gt; SETELAH MK  GILIRAN KPU USAHA MENYELAMATKAN GIBRAN?? // TONTON SEKARANG YOUTUBE 👉 https://t.co/vXXIL6lCA8 (INDONESIA LAWYERS CLUB) https://t.co/36pJNHBB0M","1","1","15","49","in","2421762716","1732897768795209922","ILCTalkshow","https://twitter.com/ILCTalkshow/status/1732897768795209922","https://pbs.twimg.com/ext_tw_video_thumb/1732897531057807360/pu/img/Dc2L8giXT-ln4uI8.jpg","Indonesia","887389"
"Thu Dec 07 23:09:09 +0000 2023","1732900081354019210","Kampanye calon wakil presiden dari Koalisi Indonesia Maju  Gibran Rakabuming Raka  di kawasan Penjaringan  Jakarta Utara  mendapat sorotan keras. Pada kesempatan itu  Walikota Solo tersebut sempat meminta anak-anak yang hadir pada acara kampanyenya naik ke atas panggung untuk… https://t.co/MWL3biVALR","14","80","105","243","in","2695463725","1732900081354019210","triwul82","https://twitter.com/triwul82/status/1732900081354019210","https://pbs.twimg.com/ext_tw_video_thumb/1732900026031190016/pu/img/ynjDiLNnmujLG1ck.jpg","lokalisasi kelas teri","41249"
"Thu Dec 07 22:54:07 +0000 2023","1732896296946827492","TKN Akui Gibran Bukan Ahli Debat https://t.co/CkKz5Nf5LB #Pemilu","60","321","67","210","in","47596019","1732896296946827492","liputan6dotcom","https://twitter.com/liputan6dotcom/status/1732896296946827492","","Jakarta","4613885"
"Thu Dec 07 23:23:22 +0000 2023","1732903659309248794","Şemakin panik ngejar 15% dgn jargon campaign yg baru:  “Saya masih mendukung Jokowi tapi tidak memilih…….karena……bukan Jokowi. Yg lebih kocak ada kalımat “Gibran juga bukan Jokowi”.  Padahal Gibran adalah darah daging Jokowi.  Saya tambahin yah: “Capresmu bukan Jokowi  karena…","21","84","32","152","in","235931838","1732903659309248794","kangdede78","https://twitter.com/kangdede78/status/1732903659309248794","","Jakarta Pusat, DKI Jakarta","118480"
"Thu Dec 07 23:38:25 +0000 2023","1732907446656815203","Sosialisasi program unggulan Prabowo-Gibran yaitu pembagian susu dan makan siang gratis untuk pemenuhan gizi anak. Kemarin dibagikan langsung oleh Om Dewan dan bang Adnan kepada warga Utan Kayu Utara  Jakarta Timur.  #PrabowoGibran #MenangSatuPutaran #HabiburokhmanDPRRI #Gerindra https://t.co/1OxVX6Mdkc","9","106","116","147","in","70412517","1732907446656815203","habiburokhman","https://twitter.com/habiburokhman/status/1732907446656815203","https://pbs.twimg.com/ext_tw_video_thumb/1732907274354712576/pu/img/UgmdfPHCp0wepeFW.jpg","","92539"
"Thu Dec 07 22:59:43 +0000 2023","1732897705272451087","Demi Mewujudkan Indonesia Maju dibutuhkan generasi emas.  Program Prabowo-Gibran berkomitmen memberikan bantuan gizi bagi anak dan ibu hamil. Hal ini merupakan intervensi negara demi menyiapkan generasi bangsa yg kuat  sehat  cerdas  dan kompetitif utk menyongsong Indonesia Emas… https://t.co/tJNAN7FR7o","0","2","29","31","in","1172676209995657216","1732896237987496039","Belok_dong","https://twitter.com/Belok_dong/status/1732897705272451087","https://pbs.twimg.com/ext_tw_video_thumb/1732897633654706176/pu/img/w_ayq1_7XkILc_0h.jpg","DKI Jakarta","12471"
