"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location","followers_count"
"Sat Dec 02 21:44:53 +0000 2023","1731066933376872489","Dari rakyat waras untuk PERUBAHAN.. AMIN 1️⃣🇮🇩☝️  ...smoga Allah ridha pada Anies - Cak Imin..  Aamiin yaa rabb..🤲 https://t.co/n20QcJgtn4","2","6","53","96","in","1052339653","1731066933376872489","siregar_najeges","https://twitter.com/siregar_najeges/status/1731066933376872489","https://pbs.twimg.com/ext_tw_video_thumb/1731066877294882816/pu/img/z8ffyNYKRKeJzO8D.jpg","Indonesia🇮🇩","15594"
"Sat Dec 02 15:06:31 +0000 2023","1730966684184264716","Pesona Pak Anies bikin pendukung sebelah pingin poto bareng 🥰😍 https://t.co/ZTJWVsAF78","0","1","11","28","in","1341306140286726144","1730966684184264716","TSolihien","https://twitter.com/TSolihien/status/1730966684184264716","https://pbs.twimg.com/ext_tw_video_thumb/1730966634616000512/pu/img/FpA_Bxf8gkW8gam0.jpg","","10804"
"Sat Dec 02 17:04:30 +0000 2023","1730996373582188841","Hasil polling: 1. Prabowo-Gibran 43%  2. Anies-Imin 39%  3. Golput 13%  4. Ganjar-Mahfud 5% Lama polling: 1 jam. Jumlah peserta: 16.358 akun","32","339","107","937","in","869327120","1730996373582188841","PartaiSocmed","https://twitter.com/PartaiSocmed/status/1730996373582188841","","Indonesia","550018"
"Sat Dec 02 13:58:43 +0000 2023","1730949618140328246","@fadlizon @prabowo @gibran_tweet Jika di Pimpin Anies Indonesia lebih maju dan Damai.. https://t.co/VFS11txZd4","1","4","10","112","in","1603739452211269632","1730942760478445853","RioHerman327","https://twitter.com/RioHerman327/status/1730949618140328246","https://pbs.twimg.com/media/GAWRgN1aMAAmCay.jpg","Negara Republik Indonesia","1255"
"Sat Dec 02 14:48:15 +0000 2023","1730962085105037557","Subhanallah Masya Allah 2 Des 2023 Emak2 Kampung Nelayan Kronjo Banten RELA Berdesak-desakan Sambil Gendong Anak Demi ingin Melihat Tatap Muka Langsung dgn PAK ANIES Bro👍👍 Alhamdulillah Barakallah BANTEN semua AMIN Bro👍👍 AMIN AMIN Ya Robbal Aalamiin 💙🤍💚👍👍👍👍💚🤍💙 https://t.co/4TWYANgdqu","1","1","12","24","in","1685182301800656896","1730962085105037557","Azri_Ardhani","https://twitter.com/Azri_Ardhani/status/1730962085105037557","https://pbs.twimg.com/ext_tw_video_thumb/1730962014007422976/pu/img/Hab8WbJslMI1VErk.jpg","","543"
"Sat Dec 02 23:07:38 +0000 2023","1731087757861413306","@ommi_siregar Mementingkan Rakyat Kecil sewaktu Beliau Anies Baswedan pimpin Jakarta 🥰🥰  #AniesMuhaimin2024  #CoblosNomor1  . https://t.co/azudCVk33K","0","3","3","4","in","1675559847503314944","1731087062957490398","stacitarpeta18","https://twitter.com/stacitarpeta18/status/1731087757861413306","https://pbs.twimg.com/ext_tw_video_thumb/1731087728450871296/pu/img/2RJCRMMDkN8bch4s.jpg","","1109"
"Sat Dec 02 16:40:08 +0000 2023","1730990240628973875","Ini anak asik  selaw  tapi pinter.. Keren  anak muda ya begini!   Pilih No. 1  Anies Baswedan - Muhaimin Iskandar untuk Indonesi Yang Lebih Baik! https://t.co/5SnUVKQNyG","0","0","45","66","in","30766806","1730990240628973875","Reiza_Patters","https://twitter.com/Reiza_Patters/status/1730990240628973875","https://pbs.twimg.com/ext_tw_video_thumb/1730989930703470592/pu/img/w7z_UpkzGdmc7EVR.jpg","Tomage-Fakfak, Indonesia","58178"
"Sat Dec 02 21:38:46 +0000 2023","1731065393438179774","Anies menang pilpres 2024 jika KPU  tdk pakai quick count hitung cpt.  Pakai hitung manual saja.  KPU pusat cukup catat capres yg menang dari hitung manual di 38 Propinsi Indonesia. Jika pilpres 2024 pakai quick count? dugaan kecurangan terulang seperti pilpres 2019. Kilas balik. https://t.co/nrpjG1pmP1","2","0","31","33","in","1482600556669460485","1731065393438179774","ForRezim","https://twitter.com/ForRezim/status/1731065393438179774","https://pbs.twimg.com/media/GAX6iWUaQAEhLAq.jpg","Bumi Allah SWT","3236"
"Sat Dec 02 23:37:11 +0000 2023","1731095194043625796","Anies Putra Terbaik Bangsa Saat ini                                            2024 Pilih No.1 AMIN agar Indonesia kembali menjadi Negara Hukum BUKAN Negara Kekuasaan  agar ada Keadilan Hukum Kesetaraan Adil Makmur dan Sejahtera. #SpeakUpDemokrasi ✊  #AMINkanIndonesia https://t.co/3bJ8SVaabe","2","1","18","30","in","1603537926482145280","1731095194043625796","IwanIwanely72","https://twitter.com/IwanIwanely72/status/1731095194043625796","https://pbs.twimg.com/ext_tw_video_thumb/1731095086220668928/pu/img/fza6Wm_Ly8GVERAP.jpg","Kota Surabaya, Jawa Timur","3179"
"Sat Dec 02 19:54:14 +0000 2023","1731039087216488499","ANIES-MUHAIMIN YANG NGGAK NEKA NEKO! SIAP UNTUK PERUBAHAN! #AniesMuhaimin2024  #AniesMuhaimin2024","0","1","3","7","in","1654334520093708289","1731039087216488499","opposite_sejati","https://twitter.com/opposite_sejati/status/1731039087216488499","","Gowa, Makasar Indonesia","1977"
"Sat Dec 02 23:42:24 +0000 2023","1731096507884114358","Bahasa pak Anies lembut dan penuh makna plus mengena 😀😀👍👍  capres terbaik untuk dipilih","0","2","2","17","in","1369533748417495049","1731096507884114358","taharudddin","https://twitter.com/taharudddin/status/1731096507884114358","","","3116"
"Sat Dec 02 19:20:26 +0000 2023","1731030582874784182","Padahal Anies naikin Retribusi (baca:Pajak) warga DKI  https://t.co/KLOQvuDDzr https://t.co/uowYl1BnLR","0","0","4","14","in","119691957","1731030582874784182","aewin86","https://twitter.com/aewin86/status/1731030582874784182","https://pbs.twimg.com/media/GAXbI2mbMAAUE0D.jpg","Jakarta Capital Region","39443"
"Sat Dec 02 22:48:54 +0000 2023","1731083045665710174","Ngaca deh.... Siapa yg bebal😂  Klopun dpc gerindra jepara posting seperti itu trus dgn segala kebebalan digunakan pendukung si Anies utk menyimpulkan itu adalah materi kampanye paslon 2  Masih mau muter2 nyari kesalahan utk menutupi ketidakberadaban pendukung Anies tsb.… https://t.co/sIALtpyt5u","3","41","8","22","in","1152447574411902977","1731083045665710174","are_inismyname","https://twitter.com/are_inismyname/status/1731083045665710174","https://pbs.twimg.com/media/GAYK2fcawAASjTH.jpg","","2677"
"Sat Dec 02 16:52:05 +0000 2023","1730993247177359562","Ditanya soal Pembangunan IKN  Anies: Tanya Dubes di Sini  Ada Rencana Pindahkan Embassy Apa Nggak? https://t.co/jrlUwulVgm #TempoNasional","5","22","6","53","in","18129942","1730993247177359562","tempodotco","https://twitter.com/tempodotco/status/1730993247177359562","","Indonesia","2215006"
"Sat Dec 02 22:42:03 +0000 2023","1731081322515628273","Udahlah Main SARA..  Sekarang main fitnah..   Kalian sendiri yg gabisa klarifikasi dan usut darimana gambar AI pelangi Prabowo.. Eh malah sekarang fitnah Anies macem-macem..   Jadi ini yang dimaksud dengan politik riang gembira ala pendukung Prabowo? Sebar fitnah sana sini? https://t.co/tePBs3xadi","2","2","8","13","in","1716116207424966656","1730948920975741232","fmuchtaar","https://twitter.com/fmuchtaar/status/1731081322515628273","https://pbs.twimg.com/media/GAYJRxda4AAY2hY.jpg","","875"
"Sat Dec 02 16:13:20 +0000 2023","1730983497236718022","Di artikelnya  saya hanya menemukan   pernyataan Mendikbud Anies Baswedan bahwa selama ini TIDAK ADA  TEMUAN propaganda LGBT di ranah sekolah  BUKAN pernyataan TIDAK ADA Propaganda LGBT. Yg CERDAS pasti paham bedanya dua pernyataan tersebut... https://t.co/J2MFa8iZlM","0","0","1","6","in","757532891353980928","1730983497236718022","siengkong27","https://twitter.com/siengkong27/status/1730983497236718022","https://pbs.twimg.com/media/GAWwUIIacAAFQJQ.jpg","Yogyakarta, Indonesia","918"
"Sat Dec 02 13:12:57 +0000 2023","1730938100262875365","@ekowboy2 Anies said: masa lalu adalah pediktor terbaik untuk membaca masa depan.","0","3","6","55","in","1663431272272916480","1730937082464604254","kucluk_tenan","https://twitter.com/kucluk_tenan/status/1730938100262875365","","","151"
"Sat Dec 02 20:14:03 +0000 2023","1731044073610633468","Jubir AMIN: Prabowo Contek Program Makan Anak Sekolah Anies  Tak Paham Caranya https://t.co/Z6Lk5DBByH","1","4","38","88","in","887743587579944960","1731044073610633468","OposisiCerdas","https://twitter.com/OposisiCerdas/status/1731044073610633468","","","253349"
"Sat Dec 02 14:25:40 +0000 2023","1730956402070622659","Kelihatan keakraban yang tulus dari para Dubes  sifat humble pak Anies memang genuin  dan itu adalah TABIAT  TAK MENYESAL MEMILIH BELIAU","0","0","11","24","in","1604460866929188868","1730956402070622659","RindangNurman2","https://twitter.com/RindangNurman2/status/1730956402070622659","","Siak Hulu, Indonesia","73"
"Sat Dec 02 16:06:44 +0000 2023","1730981837458334030","Survei IPO Cukup Realistis Dibanding Survei Yg Lain    Walaupun Keyakinan Kami Jika Anies Muhaimin Angka Surveinya Lebih Dari Itu &amp; Kami Yakin Anies Muhaimin Akan Unggul Di Putaran 1 Serta Akan Menang Di Putaran 2.  #AniesMuhaimin2024 https://t.co/LFJHMDaxzy","0","1","1","4","in","1580531078280146944","1730981837458334030","msw_andi","https://twitter.com/msw_andi/status/1730981837458334030","https://pbs.twimg.com/media/GAWuzg3boAExbRf.jpg","Jawa Tengah, Indonesia","1274"
"Sat Dec 02 14:13:38 +0000 2023","1730953374022148419","Anies memang bukan kaleng-kaleng. Selalu memukau  menginspirasi  menambah wawasan.","0","0","7","8","in","508341339","1730953374022148419","sasbudiarjo","https://twitter.com/sasbudiarjo/status/1730953374022148419","","Denpasar, Bali","7024"
"Sat Dec 02 15:03:23 +0000 2023","1730965895068176520","Bagaimana mengetahui batasan isi kepala Pak Anies  dg terus memberi pertanyaan2 berbobot ke beliau ... dan sampai skrg  dlm kontestasi pilpres ini  selalu ada saja hal baru yg dimunculkan.  Masak sih kita gak ingin punya Presiden selengkap ini?","0","0","6","14","in","2403574648","1730965895068176520","asfan_warah","https://twitter.com/asfan_warah/status/1730965895068176520","","","2722"
"Sat Dec 02 22:14:48 +0000 2023","1731074464555938103","buzzer 02 mulai beraksi dengan hastag #MulutManisAnis  padahal anies memang manis. perihal dana PEN? di daerah kami dana PEN banyak bermasalah  dari pembuatan jalan yg gak selesai  pembangunan dive center yg gak beroperasi dan macam2. di jakarta jadi JIS yg megah  mantaplah https://t.co/bBh2fATdw9","3","7","8","59","in","165030947","1731074464555938103","ibhonez","https://twitter.com/ibhonez/status/1731074464555938103","https://pbs.twimg.com/ext_tw_video_thumb/1731074388500656128/pu/img/hFQbpr3uUdw1zrgO.jpg","antah berantah","139"
"Sat Dec 02 17:43:15 +0000 2023","1731006123350893043","@andre_rosiade URANG MINANG TAPASO MAMILIAH PRABOWO 2019 DEK DAK ADO PILIHAN CALON LAIN LAI...  KINI 2024 URANG MINANG PILIAH ANIES.. (AMIN MAIN NYO KINI)  PAI LAH ANGKU KA PASA PASA KA BALAI BALAI CARITO URANG AMIN SE KINI NYO..  URANG MINANG PANTANG BANA KA KANAI OTA 2 X..","1","7","14","115","in","1603651337396555777","1730928068553036257","BeYumoi","https://twitter.com/BeYumoi/status/1731006123350893043","","Соловецкий район, Архангельска","1342"
"Sat Dec 02 16:29:47 +0000 2023","1730987636893098011","Akal bulus si Zul.... dan orang2 terdekatnya akar rumput g akan dukung selain Anies Baswedan... Si Zul cari aman buat dirinya sendiri... wkwkwk","0","0","2","3","in","1429324599611727873","1730987636893098011","Tyan805","https://twitter.com/Tyan805/status/1730987636893098011","","","92"
"Sat Dec 02 15:38:10 +0000 2023","1730974649268535437","Harus diakui Pak Anies Baswedan memang Mantap dan luar biasa 👌 Tanpa gebrak meja tanpa nada tinggi semua macam pertanyaan dijawab dengan cool 👌 Pak Anies emang terlalu cerdas hanya sekedar menjawab pertanyaan.. #AMINAjaDulu #AminPalingSiapUntukIndonesia https://t.co/2Fzfs3pEdE","0","0","3","3","in","1199772596","1730974649268535437","sumadiseloguno","https://twitter.com/sumadiseloguno/status/1730974649268535437","https://pbs.twimg.com/ext_tw_video_thumb/1730974510516748288/pu/img/YmGn1B-YICYTYi1l.jpg","Jawa Barat, Indonesia","3486"
"Sat Dec 02 16:21:22 +0000 2023","1730985517498692047","Dari Teman Kuliah  Tempat KKN   Tetangga  Teman Organisasi    Semua Berrestimoni Jika Anies Baswedan Sosok Yg Sederhana   Cerdas   Bijak &amp; Berakhlak Mulia.  #AniesMuhaimin2024  https://t.co/cCKkJ7qrmM","0","0","2","6","in","1599106294870593536","1730985517498692047","Moh_swd","https://twitter.com/Moh_swd/status/1730985517498692047","","Jawa Tengah, Indonesia","1173"
"Sat Dec 02 16:09:06 +0000 2023","1730982431484989637","Anies Anggap IKN Tak Bermanfaat untuk Rakyat  tapi Aparat Negara https://t.co/wmpLj2wqRE","0","2","31","45","in","887743587579944960","1730982431484989637","OposisiCerdas","https://twitter.com/OposisiCerdas/status/1730982431484989637","","","253349"
"Sat Dec 02 22:09:36 +0000 2023","1731073155106799706","Wahai kaum milenial  Anies itu sudah membuktikan diri sebagai manajer yang piawai  integrator yang handal  kolaborator diantara kekuatan ekonomi dan hari ini Anies sekali lagi menunjukkan jawaban cerdas  berani dan visioner didepan kalangan pemuda pemudi. Ayolah untuk Indonesia.","0","1","12","23","in","1087876332","1731073155106799706","karay_yasin","https://twitter.com/karay_yasin/status/1731073155106799706","","Bekasi Barat, Indonesia","982"
"Sat Dec 02 16:09:38 +0000 2023","1730982564226277717","@Ndons_Back @Uam41 Ada artikel lain gk om Ndon yg menulis Anies menyatakan tdk ada propaganda LGBT? Soalnya saya bolak balik baca ini  tulisannya hanya pernyataan Anies kalau TIDAK ADA TEMUAN propaganda LGBT di ranah sekolah. BUKAN TIDAK ADA kampanye LGBT. Tdk ada temuan kan bkn menyatakan gk ada? https://t.co/eiyn6qH92h","0","2","1","4","in","757532891353980928","1730906772481929659","siengkong27","https://twitter.com/siengkong27/status/1730982564226277717","https://pbs.twimg.com/media/GAWvd8absAAzK5o.jpg","Yogyakarta, Indonesia","918"
"Sat Dec 02 21:43:25 +0000 2023","1731066565217681765","@Fahrihamzah Itu bukan pdato pak Haji  tapi baca Promter dengan teks bahasa Inggris. Kalau Anak pak Anies tak perlu baca.","1","22","47","387","in","2905814730","1730991571238261049","abu_waras","https://twitter.com/abu_waras/status/1731066565217681765","","Bima Sakti, Bumi, Indonesia","235960"
"Sat Dec 02 15:24:06 +0000 2023","1730971106297929999","Hla baru sekarang milih Anies..?  Kami sudah milih Mas Anies semenjak pilkada DKI 🙏","0","0","0","2","in","3222103262","1730971106297929999","teguhsd","https://twitter.com/teguhsd/status/1730971106297929999","","Bantul Jogjakarta","2869"
"Sat Dec 02 14:07:45 +0000 2023","1730951893915173150","@irenejuni_ @Just_dhee1203 @bengkeldodo @Abahpurwa1 @dapitnih @ferizandra @ekowboy2 @ekokuntadhi1 @AiraNtieReal @are_inismyname @drReUtari08 @choymarkochoy @Ndons_Back Nabinya pak anies jelas Nabi Muhammad trus kamu mau menistakan Nabi?gini amat pendukung wowo","0","1","4","13","in","793418306598281217","1730907590803247133","QshareinaIfada","https://twitter.com/QshareinaIfada/status/1730951893915173150","","Kota Mataram, Nusa Tenggara Ba","867"
"Sat Dec 02 16:49:05 +0000 2023","1730992495524454821","Anies menyebut hukuman mati tidak bisa serta merta diberikan kepada koruptor. #newsupdate #update #news #text https://t.co/sEIn2qrrRK","0","6","1","24","in","759692754985242625","1730992495524454821","kumparan","https://twitter.com/kumparan/status/1730992495524454821","","","1061266"
"Sat Dec 02 13:33:41 +0000 2023","1730943320334201144","Kampanye tatap muka calon Presiden Anies Baswedan perdana di hadiri oleh ketua DPW yang juga ketua pemenangan AMIN provinsi Banten H. Gembong hari ini Ahad (02/12) di GOR Gondrong kota Tangerang.   #aniesbaswedan #AniesMuhaimin2024 #PKSmenangAMINpresiden #PKS #PKSpembelaRakyat https://t.co/T0xI4O0ifO","0","0","0","4","in","226082238","1730943320334201144","PKStangerang","https://twitter.com/PKStangerang/status/1730943320334201144","https://pbs.twimg.com/media/GAWLw04b0AAvPsn.jpg","Kota Tangerang","12134"
"Sat Dec 02 20:41:21 +0000 2023","1731050944056705228","Mengapa Anies Ingin Makan Malam Bareng Nabi Muhammad  Nelson Mandela dan Gandhi ? https://t.co/s6QgC0GbYw","0","1","4","27","in","30201110","1731050944056705228","alisyarief","https://twitter.com/alisyarief/status/1731050944056705228","","-6.252543,106.806343","103298"
"Sat Dec 02 15:31:25 +0000 2023","1730972948922761615","Cukup salut dgn pendukung2 Anies di Pilpres kali ini. Banyak belajar dari 2017. Sedini mungkin dicounter cara2 lawas ini  agar demonizing-nya nggak makin menjadi seperti 2017.  Bukan pekerjaan mudah harus counter satu persatu narasi beginian. Yok  semangat semuanya! 🙌🏼🙌🏼","0","0","2","6","in","1704391439835340800","1730972948922761615","ruthnats","https://twitter.com/ruthnats/status/1730972948922761615","","Indonesia","1089"
"Sat Dec 02 15:04:30 +0000 2023","1730966176346570964","@irenejuni_ @AgusSantaiAja @DokterRasuna Tidak demikian cara kita sbg  sesama warga neg NKRI  mbak @irenejuni_. Diruang publik ini tidak ada yg boleh persekusi apa lagi membunuh🙏  Tinggal jelasin siapa Nama Nabi yg anda maksud. Kalo Nabinya Srikandi Sunda dan pak Anies  Nabi Muhammad SAW. Jelasin baik2 aja gasah esmosi","2","3","4","5","in","1265262339537858560","1730951957655752861","SetopKorupsi","https://twitter.com/SetopKorupsi/status/1730966176346570964","","Lagi disini","4824"
"Sat Dec 02 16:24:35 +0000 2023","1730986328022720720","Berita lama Udah dibilang kalo kurikulum seksualitas itu penting dibahas. Coba kalo 2017 gak jadi cagub apa gak gol itu barang. 😂 Dikira semua lupa apa ya  Ini Respons Menteri Anies Soal Usulan Kurikulum Seksualitas di Sekolah https://t.co/zwBpdR76Be  Kaum LGBT Kerap…","4","18","15","38","in","1289954556411969537","1730986328022720720","Ndons_Back","https://twitter.com/Ndons_Back/status/1730986328022720720","","","48000"
"Sat Dec 02 20:38:48 +0000 2023","1731050302491816308","@dapitnih Saya tetapkan hati tuk pilih Amin dan PKS. Ada Anies dan Muhaimin dua Politisi tahan uji.  Belum banyak kenal kader PKS  tapi banyak jejak kebijakan PKS di Parlemen konsisten logis dan bela rakyat.","0","2","2","6","in","1017066291218116609","1730878134025880050","perangutan23","https://twitter.com/perangutan23/status/1731050302491816308","","Indonesia","2574"
