"Fri Dec 08 21:59:28 +0000 2023","1733244933031764306","Bego sekali anda ini bran @gibran_tweet","48","537","778","2298","in","1682627008017350657","1733244933031764306","Resty_J_Cayah","https://twitter.com/Resty_J_Cayah/status/1733244933031764306","","","19343"
"Fri Dec 08 20:50:23 +0000 2023","1733227544743428333","Emosi  Tak Terima Dituduh "Gibran Takut Debat" Yadi Surya Diputra (Jubir TKN Prabowo Gibran) Nyatakan "Gibran Siap Debat !!" 😂😂😂😂😂😂 . https://t.co/xmRdYhSNcy .. https://t.co/JRfC4a6HnI","50","256","585","557","in","1603638553820684289","1733227544743428333","cobeh2022","https://twitter.com/cobeh2022/status/1733227544743428333","https://pbs.twimg.com/ext_tw_video_thumb/1733227509989384192/pu/img/emHku5yHzLVj7Sde.jpg","","18397"
"Fri Dec 08 22:44:02 +0000 2023","1733256147115946179","Ngomong hilirisasi digital. Bisnis startup mu pada  bangkrut.  Bran @gibran_tweet https://t.co/gBzAZQPPER","24","433","522","1609","in","1502822366946402304","1733256147115946179","DokterTifa","https://twitter.com/DokterTifa/status/1733256147115946179","https://pbs.twimg.com/media/GA3DR8zaAAAnzse.jpg","","116848"
"Fri Dec 08 20:01:36 +0000 2023","1733215269269688690","Survei Terbaru Elektabilitas Prabowo-Gibran Tembus 50 Persen Lebih https://t.co/6xt1suul2j","177","1733","242","1160","in","55507370","1733215269269688690","tvOneNews","https://twitter.com/tvOneNews/status/1733215269269688690","","Pulo Gadung, Indonesia","9846238"
"Fri Dec 08 23:54:45 +0000 2023","1733273942809534484","Ini bedanya Gilbran dan Gibran yang satu nyambung yang satu lagi tidak nyambung sama sekali  gitu lho M3RD3KA👍🤟🙏🇮🇩. https://t.co/PFA3391EsY","4","54","24","184","in","219244515","1733273942809534484","ruhutsitompul","https://twitter.com/ruhutsitompul/status/1733273942809534484","https://pbs.twimg.com/ext_tw_video_thumb/1732966459918405632/pu/img/ahziW4M7PumOa_kM.jpg","Jakarta","2406988"
"Fri Dec 08 23:42:00 +0000 2023","1733270733797699809","Emang koclak..  eh kocak paslon 2 ini. Debat kok gak mau disanggah  dikiranya acara standup comedy apa bisa ngoceh sendirian!  Gibran setiap saat ditanya wartawannya bilang siap mulu  lah ngapa TKN over protective banget  apa mrk sadar ketidakmampuan Gibran? https://t.co/L6SBK6wG0U","21","52","463","1065","in","1068371293290946561","1733270733797699809","BosPurwa","https://twitter.com/BosPurwa/status/1733270733797699809","https://pbs.twimg.com/ext_tw_video_thumb/1733225279886446592/pu/img/I-3jah0GDGW9akd3.jpg","Warteg","74640"
"Fri Dec 08 23:54:12 +0000 2023","1733273804447809829","Survei New Indonesia: Prabowo-Gibran Tembus 50 5%  Pilpres 2024 Diprediksi Satu Putaran https://t.co/uYHNQROai7 #Pemilu","67","723","134","544","in","47596019","1733273804447809829","liputan6dotcom","https://twitter.com/liputan6dotcom/status/1733273804447809829","","Jakarta","4613885"
"Fri Dec 08 23:06:14 +0000 2023","1733261735996604857","Ketua BEM UGM : Jokowi musuh bersama Demokrasi. #PolitikDinasti  #AbuseOfPower  #PenyalahgunaanKekuasaan  #PemiluCurang https://t.co/iKeVJdQFBH","0","2","14","18","in","1644513397957103617","1733261735996604857","sobat_gibran","https://twitter.com/sobat_gibran/status/1733261735996604857","https://pbs.twimg.com/ext_tw_video_thumb/1733261565665984512/pu/img/XnhDyqe_9qYP59cS.jpg","Yogyakarta, Indonesia","21"
"Fri Dec 08 23:11:57 +0000 2023","1733263172210180152","Ketua KPU menganggap bagi-bagi susu yang dilakukan Gibran di CFD tidak melanggar. Lalu bagaimana dengan banner yang terpampang dan berbunyi bahwa CFD dilarang untuk kampanye? https://t.co/E8Uy0b1mn3","0","1","5","5","in","1336140400835194880","1733263172210180152","ofSxhee","https://twitter.com/ofSxhee/status/1733263172210180152","https://pbs.twimg.com/ext_tw_video_thumb/1733263042979463168/pu/img/JDch3IJtZ7Ig4-7N.jpg","","4458"
"Fri Dec 08 23:23:28 +0000 2023","1733266070826582259","Selamat pagi.  Ohayo! Konnichiwa! Seperti mentari pagi yang cerah  akan membuat masa depan Indonesia cerah dengan program kerjanya. Halo  ini Prabowo - Gibran. #PrabowoGibran2024 https://t.co/gNLobhcWmK","1","4","2","3","in","291662709","1733266070826582259","GembiraJabar","https://twitter.com/GembiraJabar/status/1733266070826582259","https://pbs.twimg.com/ext_tw_video_thumb/1733265891188699136/pu/img/g7bc_RxrgdHh1Fa4.jpg","","9537"
